[110.8119, 110.1055, 108.48669, 120.1071],[173.14609, 173.88208, 180.07977, 179.15039],0.13421012461185455,0.8362829089164734,0.6625025272369385,0.5841820240020752,0.9980000257492065
[127.73917, 143.69106, 144.14154, 146.59152],[133.53587, 124.77328, 124.55335, 132.29321],0.9249999523162842,0.8453841209411621,0.6597115993499756,0.6128604412078857,0.9980000257492065
[158.87248, 158.98705, 170.707, 160.91473],[78.688004, 77.756401, 73.649734, 77.783012],0.9249999523162842,0.846204936504364,0.6741059422492981,0.6092206239700317,0.9980000257492065
[136.53777, 150.36551, 146.91071, 161.88564],[99.367203, 110.20768, 107.55992, 92.154022],0.9249999523162842,0.8307939767837524,0.6638996005058289,0.6103662252426147,0.9980000257492065
[131.65736, 127.69776, 128.7616, 132.78699],[69.512497, 80.408249, 79.599976, 85.121132],0.09999998658895493,0.8328898549079895,0.6685206890106201,0.6021132469177246,0.9980000257492065
[118.45081, 121.61701, 104.08328, 135.7153],[145.15633, 146.2605, 164.48819, 165.77576],0.9249999523162842,0.8430382013320923,0.6706584692001343,0.6015607118606567,0.9980000257492065
[154.96939, 164.3129, 178.71817, 174.05341],[81.00602, 97.71524, 96.264954, 87.031998],0.708607017993927,0.8351352214813232,0.6665065288543701,0.6037968397140503,0.9980000257492065
[117.25617, 119.43319, 131.66251, 131.94133],[83.244904, 87.806763, 91.734924, 106.13641],0.3320424258708954,0.8427659869194031,0.6713157892227173,0.609248161315918,0.9980000257492065
[122.68883, 106.37716, 103.06013, 104.57144],[101.62735, 91.874855, 104.50681, 121.98553],0.09999998658895493,0.8265436291694641,0.6635352969169617,0.5953690409660339,0.9980000257492065
[173.01727, 167.83334, 174.71773, 187.02571],[74.218964, 80.059158, 74.489861, 74.531975],0.23165225982666016,0.8430525064468384,0.6514232158660889,0.5929073095321655,0.9980000257492065
[147.62909, 147.07942, 153.76004, 167.02553],[52.886925, 52.163548, 68.460831, 60.723518],0.606999933719635,0.837680995464325,0.6584306955337524,0.594214141368866,0.9980000257492065
[132.5471, 134.87985, 154.74854, 142.13382],[78.195297, 79.659927, 81.345711, 100.03409],0.9249999523162842,0.8400759100914001,0.6651897430419922,0.6091375946998596,0.9980000257492065
[104.88833, 102.21696, 98.570229, 99.562805],[74.364029, 68.03215, 66.851654, 74.657646],0.9094059467315674,0.8391510844230652,0.6579321622848511,0.610143780708313,0.9980000257492065
[115.25204, 101.21519, 106.716, 108.92112],[147.70636, 134.71204, 127.31932, 121.48071],0.9249999523162842,0.8372178077697754,0.6647113561630249,0.6008371710777283,0.9980000257492065
[113.84916, 124.08383, 133.73715, 132.51848],[69.528297, 80.679718, 81.195366, 72.259842],0.09999998658895493,0.8317746520042419,0.665006160736084,0.5991619825363159,0.9980000257492065
[132.87199, 126.10499, 121.24929, 131.48538],[97.981102, 109.97104, 98.467247, 87.718872],0.5573458075523376,0.8348577618598938,0.6691141724586487,0.6087275147438049,0.9980000257492065
[138.35121, 153.42554, 159.10019, 157.76663],[197.47951, 200.51482, 202.17465, 197.89803],0.9249999523162842,0.8320891857147217,0.657999575138092,0.5961897969245911,0.9980000257492065
[156.44223, 157.24091, 159.97452, 151.39133],[80.866119, 80.507339, 70.382553, 63.856682],0.9249999523162842,0.8372666835784912,0.6641567945480347,0.6030723452568054,0.9980000257492065
[127.16477, 127.34563, 122.14498, 106.8452],[88.291786, 65.778351, 73.728157, 65.89566],0.9249999523162842,0.834194004535675,0.6643341183662415,0.6094653606414795,0.9980000257492065
[137.67523, 144.39644, 158.37988, 163.58888],[62.28661, 68.015778, 72.533295, 82.070152],0.9244839549064636,0.8416990041732788,0.6682934165000916,0.6045292019844055,0.9980000257492065
[101.25861, 101.48097, 90.830948, 92.333702],[79.383926, 90.099609, 80.816994, 88.03521],0.9249999523162842,0.830317497253418,0.6598829627037048,0.5972223877906799,0.9980000257492065
[129.16621, 120.698, 127.28529, 157.19395],[99.78714, 70.450333, 94.030823, 94.152397],0.09999998658895493,0.8340907096862793,0.6685253381729126,0.606250524520874,0.9980000257492065
[116.92144, 109.4561, 113.56631, 115.76074],[118.60757, 127.36475, 122.28159, 120.01404],0.09999998658895493,0.8248745203018188,0.6715008616447449,0.5946378111839294,0.9980000257492065
[121.70392, 117.63541, 103.63765, 99.578575],[143.5713, 133.56181, 136.32324, 141.71277],0.8330311179161072,0.8423678278923035,0.6675234436988831,0.607550323009491,0.9980000257492065
[119.89365, 113.45038, 103.42314, 106.40958],[87.097649, 86.67968, 86.086502, 87.321754],0.9249999523162842,0.838483989238739,0.6617239713668823,0.603300929069519,0.9980000257492065
[169.00766, 166.35748, 152.1588, 149.33275],[95.169685, 93.98764, 91.632355, 69.133209],0.09999998658895493,0.8342275619506836,0.6634663939476013,0.6016271710395813,0.9980000257492065
[158.24646, 170.19324, 171.55803, 169.73944],[103.26379, 102.37477, 114.44016, 114.68738],0.09999998658895493,0.843536376953125,0.6634144186973572,0.5950179100036621,0.9980000257492065
[171.91861, 163.1375, 169.98628, 189.88754],[79.820877, 103.06475, 93.512451, 78.66436],0.22244316339492798,0.8273179531097412,0.6612080931663513,0.6067306399345398,0.9980000257492065
[94.283615, 115.01685, 102.63082, 113.38766],[62.266792, 56.864967, 31.623547, 81.353012],0.09999998658895493,0.8323606252670288,0.6591323018074036,0.5942312479019165,0.9980000257492065
[148.07428, 146.57507, 144.79126, 149.673],[40.632835, 58.320045, 58.18531, 60.252563],0.7620977163314819,0.829602837562561,0.6588293313980103,0.5912459492683411,0.9980000257492065
[97.736763, 97.121094, 87.153984, 86.386841],[78.583298, 77.020309, 76.175789, 76.974007],0.22172194719314575,0.8315331339836121,0.6590442061424255,0.6042390465736389,0.9980000257492065
